company_id,ticker,ts,value,interval,valueUnit
1,AAPL,1299024000000,12.575714111328125,0,USD
1,AAPL,1299110400000,12.841428756713867,0,USD
1,AAPL,1299196800000,12.85714340209961,0,USD
1,AAPL,1299456000000,12.691429138183594,0,USD
1,AAPL,1299542400000,12.705714225769043,0,USD
1,AAPL,1299628800000,12.588213920593262,0,USD
1,AAPL,1299715200000,12.381071090698242,0,USD
1,AAPL,1299801600000,12.571070671081543,0,USD
1,AAPL,1300060800000,12.627142906188965,0,USD
1,AAPL,1300147200000,12.336786270141602,0,USD
1,AAPL,1300233600000,11.786070823669434,0,USD
1,AAPL,1300320000000,11.95142936706543,0,USD
1,AAPL,1300406400000,11.809642791748047,0,USD
1,AAPL,1300665600000,12.117856979370117,0,USD
1,AAPL,1300752000000,12.185713768005371,0,USD
1,AAPL,1300838400000,12.11392879486084,0,USD
1,AAPL,1300924800000,12.320357322692871,0,USD
1,AAPL,1301011200000,12.555000305175781,0,USD
1,AAPL,1301270400000,12.515713691711426,0,USD
1,AAPL,1301356800000,12.534285545349121,0,USD
1,AAPL,1301443200000,12.451070785522461,0,USD
1,AAPL,1301529600000,12.446785926818848,0,USD
1,AAPL,1301616000000,12.305713653564453,0,USD
1,AAPL,1301875200000,12.185357093811035,0,USD
1,AAPL,1301961600000,12.103214263916016,0,USD
1,AAPL,1302048000000,12.072856903076172,0,USD
1,AAPL,1302134400000,12.074286460876465,0,USD
1,AAPL,1302220800000,11.966428756713867,0,USD
1,AAPL,1302480000000,11.814286231994629,0,USD
1,AAPL,1302566400000,11.871429443359375,0,USD
1,AAPL,1302652800000,12.004643440246582,0,USD
1,AAPL,1302739200000,11.872142791748047,0,USD
1,AAPL,1302825600000,11.694999694824219,0,USD
1,AAPL,1303084800000,11.851785659790039,0,USD
1,AAPL,1303171200000,12.066429138183594,0,USD
1,AAPL,1303257600000,12.228928565979004,0,USD
1,AAPL,1303344000000,12.524999618530273,0,USD
1,AAPL,1303689600000,12.607500076293945,0,USD
1,AAPL,1303776000000,12.515000343322754,0,USD
1,AAPL,1303862400000,12.505356788635254,0,USD
1,AAPL,1303948800000,12.383929252624512,0,USD
1,AAPL,1304035200000,12.504643440246582,0,USD
1,AAPL,1304294400000,12.367142677307129,0,USD
1,AAPL,1304380800000,12.435713768005371,0,USD
1,AAPL,1304467200000,12.48464298248291,0,USD
1,AAPL,1304553600000,12.383929252624512,0,USD
1,AAPL,1304640000000,12.380714416503906,0,USD
1,AAPL,1304899200000,12.414285659790039,0,USD
1,AAPL,1304985600000,12.48035717010498,0,USD
1,AAPL,1305072000000,12.401070594787598,0,USD
1,AAPL,1305158400000,12.3774995803833,0,USD
1,AAPL,1305244800000,12.160714149475098,0,USD
1,AAPL,1305504000000,11.903571128845215,0,USD
1,AAPL,1305590400000,12.005000114440918,0,USD
1,AAPL,1305676800000,12.138214111328125,0,USD
1,AAPL,1305763200000,12.161786079406738,0,USD
1,AAPL,1305849600000,11.972143173217773,0,USD
1,AAPL,1306108800000,11.942856788635254,0,USD
1,AAPL,1306195200000,11.86392879486084,0,USD
1,AAPL,1306281600000,12.027856826782227,0,USD
1,AAPL,1306368000000,11.964285850524902,0,USD
1,AAPL,1306454400000,12.0503568649292,0,USD
1,AAPL,1306800000000,12.422499656677246,0,USD
1,AAPL,1306886400000,12.339642524719238,0,USD
1,AAPL,1306972800000,12.360713958740234,0,USD
1,AAPL,1307059200000,12.265713691711426,0,USD
1,AAPL,1307318400000,12.072856903076172,0,USD
1,AAPL,1307404800000,11.85857105255127,0,USD
1,AAPL,1307491200000,11.865714073181152,0,USD
1,AAPL,1307577600000,11.838929176330566,0,USD
1,AAPL,1307664000000,11.639286041259766,0,USD
1,AAPL,1307923200000,11.664285659790039,0,USD
1,AAPL,1308009600000,11.872857093811035,0,USD
1,AAPL,1308096000000,11.66964340209961,0,USD
1,AAPL,1308182400000,11.6128568649292,0,USD
1,AAPL,1308268800000,11.437856674194336,0,USD
1,AAPL,1308528000000,11.261428833007812,0,USD
1,AAPL,1308614400000,11.617856979370117,0,USD
1,AAPL,1308700800000,11.521785736083984,0,USD
1,AAPL,1308787200000,11.829643249511719,0,USD
1,AAPL,1308873600000,11.655357360839844,0,USD
1,AAPL,1309132800000,11.85857105255127,0,USD
1,AAPL,1309219200000,11.973570823669434,0,USD
1,AAPL,1309305600000,11.930000305175781,0,USD
1,AAPL,1309392000000,11.988213539123535,0,USD
1,AAPL,1309478400000,12.259285926818848,0,USD
1,AAPL,1309824000000,12.479642868041992,0,USD
1,AAPL,1309910400000,12.562856674194336,0,USD
1,AAPL,1309996800000,12.757143020629883,0,USD
1,AAPL,1310083200000,12.846785545349121,0,USD
1,AAPL,1310342400000,12.64285659790039,0,USD
1,AAPL,1310428800000,12.633929252624512,0,USD
1,AAPL,1310515200000,12.786429405212402,0,USD
1,AAPL,1310601600000,12.77750015258789,0,USD
1,AAPL,1310688000000,13.032856941223145,0,USD
1,AAPL,1310947200000,13.350000381469727,0,USD
1,AAPL,1311033600000,13.458929061889648,0,USD
1,AAPL,1311120000000,13.817856788635254,0,USD
1,AAPL,1311206400000,13.831786155700684,0,USD
1,AAPL,1311292800000,14.046428680419922,0,USD
1,AAPL,1311552000000,14.23214340209961,0,USD
1,AAPL,1311638400000,14.407500267028809,0,USD
1,AAPL,1311724800000,14.021071434020996,0,USD
1,AAPL,1311811200000,13.993571281433105,0,USD
1,AAPL,1311897600000,13.945713996887207,0,USD
1,AAPL,1312156800000,14.16964340209961,0,USD
1,AAPL,1312243200000,13.889642715454102,0,USD
1,AAPL,1312329600000,14.020357131958008,0,USD
1,AAPL,1312416000000,13.477499961853027,0,USD
1,AAPL,1312502400000,13.343570709228516,0,USD
1,AAPL,1312761600000,12.614643096923828,0,USD
1,AAPL,1312848000000,13.357500076293945,0,USD
1,AAPL,1312934400000,12.98892879486084,0,USD
1,AAPL,1313020800000,13.346428871154785,0,USD
1,AAPL,1313107200000,13.463929176330566,0,USD
1,AAPL,1313366400000,13.693214416503906,0,USD
1,AAPL,1313452800000,13.588570594787598,0,USD
1,AAPL,1313539200000,13.587142944335938,0,USD
1,AAPL,1313625600000,13.073213577270508,0,USD
1,AAPL,1313712000000,12.715356826782227,0,USD
1,AAPL,1313971200000,12.729999542236328,0,USD
1,AAPL,1314057600000,13.342857360839844,0,USD
1,AAPL,1314144000000,13.4350004196167,0,USD
1,AAPL,1314230400000,13.347143173217773,0,USD
1,AAPL,1314316800000,13.699286460876465,0,USD
1,AAPL,1314576000000,13.927499771118164,0,USD
1,AAPL,1314662400000,13.928214073181152,0,USD
1,AAPL,1314748800000,13.743928909301758,0,USD
1,AAPL,1314835200000,13.608214378356934,0,USD
1,AAPL,1314921600000,13.358928680419922,0,USD
1,AAPL,1315267200000,13.562143325805664,0,USD
1,AAPL,1315353600000,13.711786270141602,0,USD
1,AAPL,1315440000000,13.71928596496582,0,USD
1,AAPL,1315526400000,13.481429100036621,0,USD
1,AAPL,1315785600000,13.569286346435547,0,USD
1,AAPL,1315872000000,13.736429214477539,0,USD
1,AAPL,1315958400000,13.903571128845215,0,USD
1,AAPL,1316044800000,14.034285545349121,0,USD
1,AAPL,1316131200000,14.303570747375488,0,USD
1,AAPL,1316390400000,14.701070785522461,0,USD
1,AAPL,1316476800000,14.766071319580078,0,USD
1,AAPL,1316563200000,14.71928596496582,0,USD
1,AAPL,1316649600000,14.350713729858398,0,USD
1,AAPL,1316736000000,14.439286231994629,0,USD
1,AAPL,1316995200000,14.39892864227295,0,USD
1,AAPL,1317081600000,14.259285926818848,0,USD
1,AAPL,1317168000000,14.178929328918457,0,USD
1,AAPL,1317254400000,13.948928833007812,0,USD
1,AAPL,1317340800000,13.618571281433105,0,USD
1,AAPL,1317600000000,13.378570556640625,0,USD
1,AAPL,1317686400000,13.303570747375488,0,USD
1,AAPL,1317772800000,13.508929252624512,0,USD
1,AAPL,1317859200000,13.477499961853027,0,USD
1,AAPL,1317945600000,13.20714282989502,0,USD
1,AAPL,1318204800000,13.88607120513916,0,USD
1,AAPL,1318291200000,14.29607105255127,0,USD
1,AAPL,1318377600000,14.36392879486084,0,USD
1,AAPL,1318464000000,14.586786270141602,0,USD
1,AAPL,1318550400000,15.071429252624512,0,USD
1,AAPL,1318809600000,14.999643325805664,0,USD
1,AAPL,1318896000000,15.079999923706055,0,USD
1,AAPL,1318982400000,14.236429214477539,0,USD
1,AAPL,1319068800000,14.118213653564453,0,USD
1,AAPL,1319155200000,14.031070709228516,0,USD
1,AAPL,1319414400000,14.491786003112793,0,USD
1,AAPL,1319500800000,14.206070899963379,0,USD
1,AAPL,1319587200000,14.307143211364746,0,USD
1,AAPL,1319673600000,14.453213691711426,0,USD
1,AAPL,1319760000000,14.462499618530273,0,USD
1,AAPL,1320019200000,14.456428527832031,0,USD
1,AAPL,1320105600000,14.161070823669434,0,USD
1,AAPL,1320192000000,14.193214416503906,0,USD
1,AAPL,1320278400000,14.395357131958008,0,USD
1,AAPL,1320364800000,14.294285774230957,0,USD
1,AAPL,1320624000000,14.276070594787598,0,USD
1,AAPL,1320710400000,14.508213996887207,0,USD
1,AAPL,1320796800000,14.117142677307129,0,USD
1,AAPL,1320883200000,13.757857322692871,0,USD
1,AAPL,1320969600000,13.736429214477539,0,USD
1,AAPL,1321228800000,13.545000076293945,0,USD
1,AAPL,1321315200000,13.886786460876465,0,USD
1,AAPL,1321401600000,13.741786003112793,0,USD
1,AAPL,1321488000000,13.478928565979004,0,USD
1,AAPL,1321574400000,13.390713691711426,0,USD
1,AAPL,1321833600000,13.178929328918457,0,USD
1,AAPL,1321920000000,13.446785926818848,0,USD
1,AAPL,1322006400000,13.106785774230957,0,USD
1,AAPL,1322179200000,12.98464298248291,0,USD
1,AAPL,1322438400000,13.432856559753418,0,USD
1,AAPL,1322524800000,13.328571319580078,0,USD
1,AAPL,1322611200000,13.649999618530273,0,USD
1,AAPL,1322697600000,13.854642868041992,0,USD
1,AAPL,1322784000000,13.91785717010498,0,USD
1,AAPL,1323043200000,14.036070823669434,0,USD
1,AAPL,1323129600000,13.962499618530273,0,USD
1,AAPL,1323216000000,13.896071434020996,0,USD
1,AAPL,1323302400000,13.952142715454102,0,USD
1,AAPL,1323388800000,14.057856559753418,0,USD
1,AAPL,1323648000000,13.994285583496094,0,USD
1,AAPL,1323734400000,13.88607120513916,0,USD
1,AAPL,1323820800000,13.578213691711426,0,USD
1,AAPL,1323907200000,13.533571243286133,0,USD
1,AAPL,1323993600000,13.607856750488281,0,USD
1,AAPL,1324252800000,13.650357246398926,0,USD
1,AAPL,1324339200000,14.141071319580078,0,USD
1,AAPL,1324425600000,14.158928871154785,0,USD
1,AAPL,1324512000000,14.233928680419922,0,USD
1,AAPL,1324598400000,14.404643058776855,0,USD
1,AAPL,1324944000000,14.518928527832031,0,USD
1,AAPL,1325030400000,14.380000114440918,0,USD
1,AAPL,1325116800000,14.468570709228516,0,USD
1,AAPL,1325203200000,14.464285850524902,0,USD
1,AAPL,1325548800000,14.686785697937012,0,USD
1,AAPL,1325635200000,14.765713691711426,0,USD
1,AAPL,1325721600000,14.929642677307129,0,USD
1,AAPL,1325808000000,15.085714340209961,0,USD
1,AAPL,1326067200000,15.061785697937012,0,USD
1,AAPL,1326153600000,15.115714073181152,0,USD
1,AAPL,1326240000000,15.091071128845215,0,USD
1,AAPL,1326326400000,15.049642562866211,0,USD
1,AAPL,1326412800000,14.993213653564453,0,USD
1,AAPL,1326758400000,15.16785717010498,0,USD
1,AAPL,1326844800000,15.325357437133789,0,USD
1,AAPL,1326931200000,15.276785850524902,0,USD
1,AAPL,1327017600000,15.010713577270508,0,USD
1,AAPL,1327276800000,15.264642715454102,0,USD
1,AAPL,1327363200000,15.014642715454102,0,USD
1,AAPL,1327449600000,15.952142715454102,0,USD
1,AAPL,1327536000000,15.879643440246582,0,USD
1,AAPL,1327622400000,15.974286079406738,0,USD
1,AAPL,1327881600000,16.17892837524414,0,USD
1,AAPL,1327968000000,16.3028564453125,0,USD
1,AAPL,1328054400000,16.292499542236328,0,USD
1,AAPL,1328140800000,16.25428581237793,0,USD
1,AAPL,1328227200000,16.417142868041992,0,USD
1,AAPL,1328486400000,16.570356369018555,0,USD
1,AAPL,1328572800000,16.743928909301758,0,USD
1,AAPL,1328659200000,17.0242862701416,0,USD
1,AAPL,1328745600000,17.61321449279785,0,USD
1,AAPL,1328832000000,17.622142791748047,0,USD
1,AAPL,1329091200000,17.950000762939453,0,USD
1,AAPL,1329177600000,18.19499969482422,0,USD
1,AAPL,1329264000000,17.773929595947266,0,USD
1,AAPL,1329350400000,17.936071395874023,0,USD
1,AAPL,1329436800000,17.932857513427734,0,USD
1,AAPL,1329782400000,18.387500762939453,0,USD
1,AAPL,1329868800000,18.322856903076172,0,USD
1,AAPL,1329955200000,18.4424991607666,0,USD
1,AAPL,1330041600000,18.657499313354492,0,USD
1,AAPL,1330300800000,18.777143478393555,0,USD
1,AAPL,1330387200000,19.12178611755371,0,USD
1,AAPL,1330473600000,19.37285614013672,0,USD
1,AAPL,1330560000000,19.445356369018555,0,USD
1,AAPL,1330646400000,19.470714569091797,0,USD
1,AAPL,1330905600000,19.04142951965332,0,USD
1,AAPL,1330992000000,18.937856674194336,0,USD
1,AAPL,1331078400000,18.953214645385742,0,USD
1,AAPL,1331164800000,19.356786727905273,0,USD
1,AAPL,1331251200000,19.47035789489746,0,USD
1,AAPL,1331510400000,19.71428680419922,0,USD
1,AAPL,1331596800000,20.28928565979004,0,USD
1,AAPL,1331683200000,21.056428909301758,0,USD
1,AAPL,1331769600000,20.912857055664062,0,USD
1,AAPL,1331856000000,20.9132137298584,0,USD
1,AAPL,1332115200000,21.467857360839844,0,USD
1,AAPL,1332201600000,21.641429901123047,0,USD
1,AAPL,1332288000000,21.51785659790039,0,USD
1,AAPL,1332374400000,21.405000686645508,0,USD
1,AAPL,1332460800000,21.287500381469727,0,USD
1,AAPL,1332720000000,21.6778564453125,0,USD
1,AAPL,1332806400000,21.945714950561523,0,USD
1,AAPL,1332892800000,22.057857513427734,0,USD
1,AAPL,1332979200000,21.78071403503418,0,USD
1,AAPL,1333065600000,21.412500381469727,0,USD
1,AAPL,1333324800000,22.093929290771484,0,USD
1,AAPL,1333411200000,22.4757137298584,0,USD
1,AAPL,1333497600000,22.296785354614258,0,USD
1,AAPL,1333584000000,22.63142967224121,0,USD
1,AAPL,1333929600000,22.72249984741211,0,USD
1,AAPL,1334016000000,22.444286346435547,0,USD
1,AAPL,1334102400000,22.364286422729492,0,USD
1,AAPL,1334188800000,22.241785049438477,0,USD
1,AAPL,1334275200000,21.6153564453125,0,USD
1,AAPL,1334534400000,20.718929290771484,0,USD
1,AAPL,1334620800000,21.774999618530273,0,USD
1,AAPL,1334707200000,21.726428985595703,0,USD
1,AAPL,1334793600000,20.979999542236328,0,USD
1,AAPL,1334880000000,20.463571548461914,0,USD
1,AAPL,1335139200000,20.417856216430664,0,USD
1,AAPL,1335225600000,20.010000228881836,0,USD
1,AAPL,1335312000000,21.78571319580078,0,USD
1,AAPL,1335398400000,21.703571319580078,0,USD
1,AAPL,1335484800000,21.53571319580078,0,USD
1,AAPL,1335744000000,20.856428146362305,0,USD
1,AAPL,1335830400000,20.79035758972168,0,USD
1,AAPL,1335916800000,20.9278564453125,0,USD
1,AAPL,1336003200000,20.779285430908203,0,USD
1,AAPL,1336089600000,20.1875,0,USD
1,AAPL,1336348800000,20.338571548461914,0,USD
1,AAPL,1336435200000,20.292142868041992,0,USD
1,AAPL,1336521600000,20.327856063842773,0,USD
1,AAPL,1336608000000,20.375713348388672,0,USD
1,AAPL,1336694400000,20.239643096923828,0,USD
1,AAPL,1336953600000,19.93642807006836,0,USD
1,AAPL,1337040000000,19.756071090698242,0,USD
1,AAPL,1337126400000,19.502857208251953,0,USD
1,AAPL,1337212800000,18.932857513427734,0,USD
1,AAPL,1337299200000,18.942142486572266,0,USD
1,AAPL,1337558400000,20.045713424682617,0,USD
1,AAPL,1337644800000,19.891786575317383,0,USD
1,AAPL,1337731200000,20.37714385986328,0,USD
1,AAPL,1337817600000,20.190000534057617,0,USD
1,AAPL,1337904000000,20.081785202026367,0,USD
1,AAPL,1338249600000,20.438213348388672,0,USD
1,AAPL,1338336000000,20.684642791748047,0,USD
1,AAPL,1338422400000,20.633214950561523,0,USD
1,AAPL,1338508800000,20.035356521606445,0,USD
1,AAPL,1338768000000,20.153213500976562,0,USD
1,AAPL,1338854400000,20.101070404052734,0,USD
1,AAPL,1338940800000,20.409286499023438,0,USD
1,AAPL,1339027200000,20.41857147216797,0,USD
1,AAPL,1339113600000,20.7257137298584,0,USD
1,AAPL,1339372800000,20.398929595947266,0,USD
1,AAPL,1339459200000,20.5771427154541,0,USD
1,AAPL,1339545600000,20.43428611755371,0,USD
1,AAPL,1339632000000,20.411785125732422,0,USD
1,AAPL,1339718400000,20.504642486572266,0,USD
1,AAPL,1339977600000,20.920713424682617,0,USD
1,AAPL,1340064000000,20.97892951965332,0,USD
1,AAPL,1340150400000,20.919286727905273,0,USD
1,AAPL,1340236800000,20.631071090698242,0,USD
1,AAPL,1340323200000,20.78928565979004,0,USD
1,AAPL,1340582400000,20.3846435546875,0,USD
1,AAPL,1340668800000,20.429643630981445,0,USD
1,AAPL,1340755200000,20.51785659790039,0,USD
1,AAPL,1340841600000,20.323213577270508,0,USD
1,AAPL,1340928000000,20.85714340209961,0,USD
1,AAPL,1341187200000,21.161428451538086,0,USD
1,AAPL,1341273600000,21.407499313354492,0,USD
1,AAPL,1341446400000,21.783571243286133,0,USD
1,AAPL,1341532800000,21.63857078552246,0,USD
1,AAPL,1341792000000,21.92464256286621,0,USD
1,AAPL,1341878400000,21.721786499023438,0,USD
1,AAPL,1341964800000,21.5867862701416,0,USD
1,AAPL,1342051200000,21.389286041259766,0,USD
1,AAPL,1342137600000,21.60607147216797,0,USD
1,AAPL,1342396800000,21.675357818603516,0,USD
1,AAPL,1342483200000,21.676429748535156,0,USD
1,AAPL,1342569600000,21.652143478393555,0,USD
1,AAPL,1342656000000,21.940000534057617,0,USD
1,AAPL,1342742400000,21.582143783569336,0,USD
1,AAPL,1343001600000,21.565357208251953,0,USD
1,AAPL,1343088000000,21.461429595947266,0,USD
1,AAPL,1343174400000,20.534643173217773,0,USD
1,AAPL,1343260800000,20.531429290771484,0,USD
1,AAPL,1343347200000,20.898571014404297,0,USD
1,AAPL,1343606400000,21.25107192993164,0,USD
1,AAPL,1343692800000,21.812856674194336,0,USD
1,AAPL,1343779200000,21.671785354614258,0,USD
1,AAPL,1343865600000,21.706785202026367,0,USD
1,AAPL,1343952000000,21.989286422729492,0,USD
1,AAPL,1344211200000,22.233928680419922,0,USD
1,AAPL,1344297600000,22.175357818603516,0,USD
1,AAPL,1344384000000,22.13785743713379,0,USD
1,AAPL,1344470400000,22.168928146362305,0,USD
1,AAPL,1344556800000,22.203571319580078,0,USD
1,AAPL,1344816000000,22.5,0,USD
1,AAPL,1344902400000,22.56035614013672,0,USD
1,AAPL,1344988800000,22.52964210510254,0,USD
1,AAPL,1345075200000,22.726428985595703,0,USD
1,AAPL,1345161600000,23.146785736083984,0,USD
1,AAPL,1345420800000,23.75535774230957,0,USD
1,AAPL,1345507200000,23.430713653564453,0,USD
1,AAPL,1345593600000,23.888214111328125,0,USD
1,AAPL,1345680000000,23.66535758972168,0,USD
1,AAPL,1345766400000,23.68642807006836,0,USD
1,AAPL,1346025600000,24.13142967224121,0,USD
1,AAPL,1346112000000,24.100000381469727,0,USD
1,AAPL,1346198400000,24.052499771118164,0,USD
1,AAPL,1346284800000,23.70964241027832,0,USD
1,AAPL,1346371200000,23.75857162475586,0,USD
1,AAPL,1346716800000,24.10607147216797,0,USD
1,AAPL,1346803200000,23.936786651611328,0,USD
1,AAPL,1346889600000,24.15250015258789,0,USD
1,AAPL,1346976000000,24.301429748535156,0,USD
1,AAPL,1347235200000,23.669286727905273,0,USD
1,AAPL,1347321600000,23.592500686645508,0,USD
1,AAPL,1347408000000,23.921070098876953,0,USD
1,AAPL,1347494400000,24.39214324951172,0,USD
1,AAPL,1347580800000,24.68857192993164,0,USD
1,AAPL,1347840000000,24.992143630981445,0,USD
1,AAPL,1347926400000,25.068214416503906,0,USD
1,AAPL,1348012800000,25.075000762939453,0,USD
1,AAPL,1348099200000,24.953571319580078,0,USD
1,AAPL,1348185600000,25.00321388244629,0,USD
1,AAPL,1348444800000,24.671070098876953,0,USD
1,AAPL,1348531200000,24.05500030517578,0,USD
1,AAPL,1348617600000,23.75642967224121,0,USD
1,AAPL,1348704000000,24.332857131958008,0,USD
1,AAPL,1348790400000,23.825000762939453,0,USD
1,AAPL,1349049600000,23.54964256286621,0,USD
1,AAPL,1349136000000,23.618213653564453,0,USD
1,AAPL,1349222400000,23.980356216430664,0,USD
1,AAPL,1349308800000,23.814285278320312,0,USD
1,AAPL,1349395200000,23.306785583496094,0,USD
1,AAPL,1349654400000,22.791786193847656,0,USD
1,AAPL,1349740800000,22.70892906188965,0,USD
1,AAPL,1349827200000,22.8896427154541,0,USD
1,AAPL,1349913600000,22.43214225769043,0,USD
1,AAPL,1350000000000,22.489643096923828,0,USD
1,AAPL,1350259200000,22.670000076293945,0,USD
1,AAPL,1350345600000,23.206785202026367,0,USD
1,AAPL,1350432000000,23.021785736083984,0,USD
1,AAPL,1350518400000,22.59428596496582,0,USD
1,AAPL,1350604800000,21.780000686645508,0,USD
1,AAPL,1350864000000,22.64392852783203,0,USD
1,AAPL,1350950400000,21.90571403503418,0,USD
1,AAPL,1351036800000,22.02964210510254,0,USD
1,AAPL,1351123200000,21.769285202026367,0,USD
1,AAPL,1351209600000,21.571428298950195,0,USD
1,AAPL,1351641600000,21.261428833007812,0,USD
1,AAPL,1351728000000,21.30500030517578,0,USD
1,AAPL,1351814400000,20.600000381469727,0,USD
1,AAPL,1352073600000,20.87928581237793,0,USD
1,AAPL,1352160000000,20.816070556640625,0,USD
1,AAPL,1352246400000,19.928571701049805,0,USD
1,AAPL,1352332800000,19.20535659790039,0,USD
1,AAPL,1352419200000,19.537857055664062,0,USD
1,AAPL,1352678400000,19.38678550720215,0,USD
1,AAPL,1352764800000,19.389286041259766,0,USD
1,AAPL,1352851200000,19.174285888671875,0,USD
1,AAPL,1352937600000,18.77214241027832,0,USD
1,AAPL,1353024000000,18.845714569091797,0,USD
1,AAPL,1353283200000,20.20464324951172,0,USD
1,AAPL,1353369600000,20.032499313354492,0,USD
1,AAPL,1353456000000,20.060714721679688,0,USD
1,AAPL,1353628800000,20.41071319580078,0,USD
1,AAPL,1353888000000,21.054643630981445,0,USD
1,AAPL,1353974400000,20.885000228881836,0,USD
1,AAPL,1354060800000,20.819286346435547,0,USD
1,AAPL,1354147200000,21.04857063293457,0,USD
1,AAPL,1354233600000,20.902856826782227,0,USD
1,AAPL,1354492800000,20.93535614013672,0,USD
1,AAPL,1354579200000,20.566070556640625,0,USD
1,AAPL,1354665600000,19.24250030517578,0,USD
1,AAPL,1354752000000,19.544286727905273,0,USD
1,AAPL,1354838400000,19.04464340209961,0,USD
1,AAPL,1355097600000,18.922143936157227,0,USD
1,AAPL,1355184000000,19.335357666015625,0,USD
1,AAPL,1355270400000,19.25,0,USD
1,AAPL,1355356800000,18.917499542236328,0,USD
1,AAPL,1355443200000,18.206785202026367,0,USD
1,AAPL,1355702400000,18.52964210510254,0,USD
1,AAPL,1355788800000,19.06785774230957,0,USD
1,AAPL,1355875200000,18.796785354614258,0,USD
1,AAPL,1355961600000,18.633214950561523,0,USD
1,AAPL,1356048000000,18.547500610351562,0,USD
1,AAPL,1356307200000,18.577499389648438,0,USD
1,AAPL,1356480000000,18.321428298950195,0,USD
1,AAPL,1356566400000,18.395000457763672,0,USD
1,AAPL,1356652800000,18.199642181396484,0,USD
1,AAPL,1356912000000,19.006071090698242,0,USD
1,AAPL,1357084800000,19.608213424682617,0,USD
1,AAPL,1357171200000,19.360713958740234,0,USD
1,AAPL,1357257600000,18.821428298950195,0,USD
1,AAPL,1357516800000,18.71071434020996,0,USD
1,AAPL,1357603200000,18.761070251464844,0,USD
1,AAPL,1357689600000,18.467857360839844,0,USD
1,AAPL,1357776000000,18.696786880493164,0,USD
1,AAPL,1357862400000,18.582143783569336,0,USD
1,AAPL,1358121600000,17.91964340209961,0,USD
1,AAPL,1358208000000,17.354286193847656,0,USD
1,AAPL,1358294400000,18.074642181396484,0,USD
1,AAPL,1358380800000,17.952856063842773,0,USD
1,AAPL,1358467200000,17.85714340209961,0,USD
1,AAPL,1358812800000,18.02750015258789,0,USD
1,AAPL,1358899200000,18.357500076293945,0,USD
1,AAPL,1358985600000,16.08928680419922,0,USD
1,AAPL,1359072000000,15.710000038146973,0,USD
1,AAPL,1359331200000,16.065357208251953,0,USD
1,AAPL,1359417600000,16.366785049438477,0,USD
1,AAPL,1359504000000,16.315357208251953,0,USD
1,AAPL,1359590400000,16.267499923706055,0,USD
1,AAPL,1359676800000,16.200714111328125,0,USD
1,AAPL,1359936000000,15.79714298248291,0,USD
